customer_id,region,age,household_size,tenure_months,contract_type,internet_service,monthly_charges,autopay,paperless_billing,streaming_services,support_tickets,late_payments,satisfaction_score,churned
CUST-00307,South,39,2,22,month-to-month,dsl,126.63,1,0,3,0,0,8.2,0
CUST-00308,West,69,2,40,one-year,fiber,95.81,1,1,2,1,0,8.2,0
CUST-00309,West,26,2,23,month-to-month,none,89.11,1,0,2,0,0,8.5,0
CUST-00310,Midwest,21,2,8,month-to-month,fiber,112.04,0,1,4,3,1,6.0,1
CUST-00311,South,63,3,48,month-to-month,fiber,107.14,1,1,3,2,0,6.9,0
CUST-00312,Northeast,66,4,49,two-year,dsl,80.05,1,1,3,2,0,8.2,0
CUST-00313,West,63,5,9,one-year,dsl,51.95,0,1,1,0,0,8.1,0
CUST-00314,West,45,1,21,month-to-month,fiber,78.23,0,1,0,4,1,6.3,1
CUST-00315,West,63,3,18,month-to-month,dsl,101.8,0,1,2,0,0,8.6,0
CUST-00316,Northeast,59,3,48,one-year,fiber,109.68,0,1,1,1,0,9.0,0
CUST-00317,South,40,4,53,month-to-month,dsl,92.06,1,1,1,0,1,8.0,0
CUST-00318,South,62,5,53,one-year,dsl,80.29,1,0,2,1,0,9.2,0
CUST-00319,South,29,2,68,month-to-month,none,96.82,0,1,4,0,0,7.6,1
CUST-00320,Northeast,43,4,56,two-year,fiber,113.71,1,1,4,1,0,8.2,0
CUST-00321,Midwest,67,3,24,month-to-month,dsl,82.84,0,1,3,1,1,7.7,0
CUST-00322,Midwest,26,2,8,one-year,dsl,87.12,0,0,3,2,2,5.7,0
CUST-00323,Northeast,43,3,45,month-to-month,fiber,105.19,0,1,2,0,0,7.5,0
CUST-00324,Midwest,55,1,66,two-year,fiber,106.32,1,1,2,1,0,7.3,0
CUST-00325,Midwest,53,1,71,two-year,none,85.77,1,1,2,0,0,8.4,0
CUST-00326,Midwest,75,3,17,one-year,fiber,99.87,1,1,4,1,0,7.4,0
CUST-00327,Northeast,57,5,18,month-to-month,dsl,95.04,1,0,4,4,0,6.0,0
CUST-00328,Northeast,19,3,3,month-to-month,fiber,101.42,0,1,2,0,1,7.5,0
CUST-00329,South,77,4,11,one-year,dsl,102.78,1,1,3,3,0,6.5,0
CUST-00330,Northeast,31,5,40,one-year,fiber,92.61,0,1,0,1,0,7.8,0
CUST-00331,Midwest,53,3,40,month-to-month,none,62.77,0,1,2,0,1,7.0,0
CUST-00332,South,70,3,27,month-to-month,dsl,115.13,1,0,4,0,3,6.6,0
CUST-00333,South,54,2,23,month-to-month,fiber,115.77,0,1,3,2,1,5.4,1
CUST-00334,Northeast,22,2,60,one-year,dsl,94.47,0,0,2,1,1,5.8,0
CUST-00335,Midwest,39,5,34,one-year,dsl,76.71,0,1,1,0,0,7.6,0
CUST-00336,Northeast,18,4,59,one-year,fiber,130.3,0,1,4,0,1,8.4,0
CUST-00337,South,43,1,70,one-year,fiber,129.25,1,0,4,0,0,8.3,0
CUST-00338,South,70,3,23,month-to-month,dsl,77.91,0,1,1,1,0,7.3,0
CUST-00339,Midwest,33,4,15,month-to-month,dsl,140.62,1,1,4,3,0,6.1,1
CUST-00340,West,64,5,69,month-to-month,fiber,119.02,1,1,2,1,2,8.8,0
CUST-00341,Midwest,20,4,46,one-year,dsl,115.29,1,0,1,0,0,8.6,0
CUST-00342,West,33,1,21,month-to-month,fiber,128.29,0,1,1,1,0,6.8,0
CUST-00343,Northeast,52,2,45,month-to-month,fiber,77.86,1,1,2,2,1,5.8,1
CUST-00344,South,75,3,38,month-to-month,dsl,105.56,0,1,2,1,1,8.6,0
CUST-00345,West,55,1,66,month-to-month,fiber,126.26,0,1,3,2,0,5.5,1
CUST-00346,South,60,3,19,one-year,fiber,97.69,1,1,0,1,0,7.2,0
CUST-00347,West,64,2,72,month-to-month,fiber,92.97,1,1,2,1,0,6.8,0
CUST-00348,West,25,3,68,month-to-month,fiber,98.44,1,0,3,1,1,7.3,0
CUST-00349,Midwest,75,2,14,one-year,fiber,105.77,0,0,4,1,1,7.7,0
CUST-00350,Midwest,45,2,12,month-to-month,dsl,118.09,1,1,1,2,1,6.8,0
CUST-00351,South,36,5,39,month-to-month,dsl,110.71,1,1,3,0,0,7.8,0
CUST-00352,West,69,3,4,month-to-month,dsl,67.89,1,1,1,3,0,5.2,0
CUST-00353,West,47,1,22,one-year,dsl,85.45,0,0,3,3,0,8.2,0
CUST-00354,West,58,4,32,month-to-month,fiber,62.8,0,0,1,0,0,8.1,0
CUST-00355,South,40,2,70,one-year,fiber,125.35,1,1,3,4,0,6.8,0
CUST-00356,Northeast,53,1,72,two-year,dsl,83.73,1,0,2,4,0,5.6,0
CUST-00357,West,27,4,11,one-year,fiber,106.75,0,1,1,0,1,7.7,0
CUST-00358,Northeast,43,2,65,month-to-month,fiber,101.69,0,1,2,2,1,7.6,0
CUST-00359,West,45,1,7,one-year,dsl,112.2,1,0,3,2,1,5.1,1
CUST-00360,South,32,1,54,month-to-month,dsl,92.75,1,1,3,5,1,5.8,1
CUST-00361,West,72,4,61,month-to-month,dsl,100.66,1,1,3,2,0,6.8,0
CUST-00362,Midwest,54,2,65,month-to-month,fiber,119.65,1,1,3,1,0,7.9,0
CUST-00363,Northeast,70,2,17,month-to-month,fiber,97.52,0,0,4,0,0,9.3,0
CUST-00364,West,27,3,65,month-to-month,fiber,85.91,0,1,2,2,0,6.3,1
CUST-00365,West,43,2,9,month-to-month,dsl,80.08,1,1,2,0,0,5.7,0
CUST-00366,South,66,1,38,month-to-month,fiber,113.15,1,1,2,2,2,5.5,1
CUST-00367,Northeast,27,1,34,month-to-month,fiber,134.18,0,0,2,2,0,6.8,1
CUST-00368,West,30,1,23,one-year,fiber,99.29,1,0,0,2,0,8.8,0
CUST-00369,South,73,5,2,two-year,dsl,99.85,0,1,4,0,0,7.9,0
CUST-00370,Midwest,25,5,56,month-to-month,dsl,97.62,0,1,2,0,0,9.2,1
CUST-00371,West,45,4,25,one-year,fiber,94.88,1,1,2,5,0,3.6,1
CUST-00372,Midwest,22,3,48,month-to-month,fiber,125.58,0,1,4,0,1,7.1,1
CUST-00373,South,38,5,30,month-to-month,fiber,129.56,0,0,2,2,0,7.7,0
CUST-00374,Midwest,66,5,27,month-to-month,fiber,104.8,1,1,2,1,0,8.4,0
CUST-00375,Northeast,39,3,64,month-to-month,dsl,82.57,0,0,2,1,0,5.5,0
CUST-00376,Midwest,46,4,7,month-to-month,fiber,110.85,0,0,4,2,0,6.0,0
CUST-00377,Midwest,72,1,54,month-to-month,dsl,109.35,1,0,1,1,0,7.4,0
CUST-00378,Midwest,41,1,54,month-to-month,dsl,62.03,0,1,0,1,1,6.5,0
CUST-00379,Northeast,54,5,28,month-to-month,none,60.7,1,0,0,2,0,8.1,0
CUST-00380,West,49,3,19,month-to-month,none,96.7,0,1,3,1,0,7.3,0
CUST-00381,South,61,5,1,month-to-month,fiber,73.65,0,1,0,2,1,5.2,1
CUST-00382,Midwest,53,3,68,month-to-month,fiber,124.71,1,0,3,1,3,7.2,0
CUST-00383,Midwest,67,1,69,month-to-month,fiber,81.43,0,1,4,1,0,7.8,0
CUST-00384,Northeast,70,1,18,month-to-month,dsl,81.12,1,0,3,0,0,7.1,0
CUST-00385,West,77,3,3,month-to-month,fiber,94.39,1,1,0,2,1,5.9,1
CUST-00386,Midwest,38,1,9,month-to-month,fiber,145.25,1,1,3,2,2,5.9,0
CUST-00387,Northeast,28,5,5,month-to-month,fiber,108.35,0,1,2,2,1,7.7,0
CUST-00388,Midwest,29,2,60,two-year,fiber,92.43,0,1,0,1,0,7.6,0
CUST-00389,South,65,4,65,month-to-month,dsl,93.44,1,1,0,0,0,6.1,0
CUST-00390,West,70,2,12,month-to-month,dsl,83.51,1,1,3,2,0,5.9,0
CUST-00391,Northeast,32,4,54,month-to-month,dsl,44.82,1,0,2,1,2,7.7,0
CUST-00392,Northeast,46,2,13,two-year,none,106.56,1,1,2,3,1,6.2,0
CUST-00393,Midwest,19,3,27,one-year,fiber,122.93,0,1,3,0,0,7.1,1
CUST-00394,Northeast,52,2,44,one-year,fiber,101.89,0,0,2,2,2,6.3,1
CUST-00395,Northeast,60,5,52,two-year,fiber,120.69,1,0,4,1,0,8.8,0
CUST-00396,South,27,3,63,month-to-month,dsl,91.69,1,1,0,0,0,10.0,0
CUST-00397,West,73,3,4,two-year,dsl,82.77,0,1,1,2,1,6.8,0
CUST-00398,West,69,2,15,month-to-month,fiber,92.06,1,0,0,4,0,6.3,1
CUST-00399,Midwest,75,1,21,one-year,none,109.03,1,1,2,1,1,7.6,0
CUST-00400,South,74,4,23,month-to-month,fiber,95.14,0,1,4,1,1,7.2,1
CUST-00401,Midwest,22,1,72,month-to-month,fiber,102.94,0,1,2,0,0,7.0,0
CUST-00402,South,44,1,56,two-year,dsl,63.38,1,1,1,2,0,8.7,0
CUST-00403,West,43,4,24,month-to-month,none,81.7,1,1,0,1,0,7.1,0
CUST-00404,Midwest,19,4,70,two-year,dsl,95.29,1,0,1,0,0,7.5,0
CUST-00405,Midwest,74,2,36,month-to-month,none,54.94,0,1,1,0,0,7.2,0
CUST-00406,Midwest,19,4,37,one-year,fiber,71.55,1,0,0,3,0,7.4,0
CUST-00407,Midwest,59,1,32,two-year,dsl,65.42,1,1,0,1,0,7.3,0
CUST-00408,Midwest,36,3,11,month-to-month,dsl,97.89,1,1,3,0,1,9.2,1
CUST-00409,Midwest,53,5,68,two-year,fiber,123.01,0,1,3,1,1,8.0,0
CUST-00410,South,47,2,2,one-year,fiber,88.77,0,1,3,1,1,8.2,1
CUST-00411,South,31,4,13,one-year,none,51.28,1,1,0,1,0,7.5,1
CUST-00412,Midwest,43,2,17,month-to-month,fiber,108.78,0,1,4,3,0,5.6,1
CUST-00413,South,60,2,21,month-to-month,fiber,96.3,0,0,2,1,1,7.1,1
CUST-00414,Northeast,52,2,10,one-year,dsl,86.74,1,1,2,0,1,7.1,0
CUST-00415,Northeast,31,2,2,month-to-month,none,68.07,0,1,4,1,0,7.7,1
CUST-00416,Northeast,33,1,49,month-to-month,none,80.72,1,1,1,0,0,8.9,0
CUST-00417,Midwest,59,5,70,month-to-month,none,63.95,1,1,2,1,1,6.7,0
CUST-00418,Midwest,30,3,9,two-year,fiber,88.5,1,1,0,1,0,8.5,0
CUST-00419,South,53,5,22,month-to-month,none,73.56,0,1,2,2,0,7.0,1
CUST-00420,Northeast,76,4,37,one-year,fiber,69.45,1,0,1,1,0,8.9,0
CUST-00421,Midwest,52,5,67,two-year,dsl,73.18,1,0,0,1,2,8.9,0
CUST-00422,South,34,2,50,month-to-month,fiber,112.12,1,1,3,0,0,8.8,1
CUST-00423,West,58,1,56,month-to-month,dsl,77.46,0,1,0,1,1,7.0,1
CUST-00424,South,74,5,42,one-year,dsl,98.14,0,1,4,1,1,8.5,0
CUST-00425,Midwest,56,5,31,month-to-month,dsl,68.0,1,1,1,0,2,7.6,0
CUST-00426,Midwest,52,5,15,one-year,fiber,81.02,0,1,0,0,1,7.7,1
CUST-00427,South,54,5,63,one-year,fiber,105.49,1,1,2,3,0,6.3,0
CUST-00428,West,22,2,58,one-year,fiber,83.24,0,1,1,2,1,6.9,0
CUST-00429,West,19,3,2,month-to-month,fiber,135.87,0,1,3,1,0,8.2,1
CUST-00430,West,53,4,52,one-year,dsl,93.9,1,1,3,0,1,7.3,0
CUST-00431,South,46,5,7,one-year,fiber,104.81,1,1,2,1,0,6.8,1
CUST-00432,South,77,1,54,month-to-month,dsl,107.06,1,1,2,1,0,6.5,0
CUST-00433,South,46,5,60,one-year,fiber,105.77,1,0,3,3,0,7.7,0
CUST-00434,Northeast,68,4,10,two-year,fiber,110.65,1,1,3,0,0,8.8,0
CUST-00435,West,57,3,32,one-year,dsl,40.31,1,0,0,1,1,9.0,0
CUST-00436,West,36,4,9,month-to-month,fiber,78.47,0,1,2,0,1,7.1,1
CUST-00437,West,69,2,41,month-to-month,fiber,115.0,0,0,3,0,1,6.5,1
CUST-00438,Northeast,23,2,67,month-to-month,fiber,101.63,0,1,1,1,1,8.5,0
CUST-00439,West,59,1,6,month-to-month,fiber,142.5,1,1,4,2,1,6.1,1
CUST-00440,West,45,2,29,month-to-month,dsl,102.3,0,1,2,5,1,5.5,1
CUST-00441,Northeast,61,2,71,two-year,fiber,74.75,1,1,1,0,1,7.0,0
CUST-00442,Northeast,23,3,22,month-to-month,fiber,123.53,1,0,1,3,0,6.6,1
CUST-00443,South,30,3,10,one-year,dsl,73.57,1,0,3,1,0,7.8,1
CUST-00444,South,35,2,36,month-to-month,fiber,131.08,1,0,3,2,0,5.7,0
CUST-00445,South,51,2,37,month-to-month,dsl,69.35,1,1,1,1,1,9.0,0
CUST-00446,Midwest,73,3,48,month-to-month,fiber,129.41,1,1,0,1,0,6.8,1
CUST-00447,Midwest,72,4,23,month-to-month,none,43.96,0,0,0,1,1,6.2,0
CUST-00448,South,57,5,69,one-year,fiber,104.15,1,1,2,0,0,7.9,0
CUST-00449,South,24,2,38,two-year,fiber,127.0,0,0,4,1,0,5.7,0
CUST-00450,Midwest,65,3,21,two-year,none,81.67,1,1,4,2,0,7.1,0
CUST-00451,Northeast,68,4,70,month-to-month,dsl,71.63,0,1,2,1,1,6.5,1
CUST-00452,Northeast,50,2,67,one-year,dsl,119.95,0,1,2,3,0,7.4,0
CUST-00453,West,21,4,36,month-to-month,none,65.76,0,0,2,3,1,6.2,1
CUST-00454,Northeast,28,3,2,two-year,fiber,82.06,1,1,1,1,2,6.3,0
CUST-00455,West,66,1,43,month-to-month,dsl,86.55,1,1,2,1,0,7.0,0
CUST-00456,Midwest,27,4,40,month-to-month,dsl,112.75,0,0,4,1,0,9.2,0
CUST-00457,Midwest,38,1,11,month-to-month,fiber,98.22,0,1,3,0,0,7.0,0
CUST-00458,West,63,3,46,month-to-month,fiber,112.45,0,1,1,1,0,8.0,0
CUST-00459,Northeast,27,2,61,month-to-month,fiber,93.4,1,1,0,2,0,6.4,0
CUST-00460,Midwest,43,1,8,two-year,none,81.32,1,1,3,0,0,7.5,0
CUST-00461,South,59,4,53,one-year,fiber,127.76,0,1,4,0,0,7.7,0
CUST-00462,South,47,4,11,two-year,fiber,75.37,1,1,0,1,0,9.2,0
CUST-00463,West,70,2,54,month-to-month,dsl,74.31,1,1,1,2,0,5.7,0
CUST-00464,West,28,1,31,one-year,dsl,101.32,1,1,4,0,0,9.0,0
CUST-00465,South,52,5,1,month-to-month,fiber,103.92,1,1,1,1,1,8.4,0
CUST-00466,South,39,3,70,month-to-month,dsl,61.35,1,1,0,2,1,6.3,0
CUST-00467,South,51,5,12,month-to-month,fiber,81.55,1,1,1,0,2,8.5,0
CUST-00468,South,25,3,43,month-to-month,dsl,47.32,0,1,1,3,0,7.0,0
CUST-00469,South,59,4,14,one-year,fiber,97.75,0,0,2,0,0,7.5,0
CUST-00470,Northeast,30,5,68,month-to-month,fiber,89.59,0,0,4,2,1,5.6,0
CUST-00471,Northeast,66,4,54,month-to-month,dsl,79.74,0,1,4,1,0,7.2,0
CUST-00472,West,71,5,58,one-year,fiber,106.22,0,1,2,1,3,7.0,0
CUST-00473,Midwest,38,1,32,month-to-month,dsl,119.61,1,0,0,1,0,7.2,1
CUST-00474,Northeast,61,4,34,two-year,fiber,110.93,1,1,1,1,0,8.4,1
CUST-00475,West,50,4,46,month-to-month,dsl,75.0,0,1,0,2,0,6.1,0
CUST-00476,Northeast,69,5,57,one-year,none,43.83,0,1,0,1,0,6.8,1
CUST-00477,Northeast,73,4,61,one-year,dsl,60.8,1,1,1,1,0,7.9,0
CUST-00478,Northeast,70,2,2,one-year,none,93.22,1,1,0,0,1,8.4,0
CUST-00479,Northeast,33,4,48,one-year,none,61.05,0,1,2,2,0,8.3,0
CUST-00480,Northeast,53,4,8,two-year,fiber,68.43,1,0,1,3,0,7.2,0
CUST-00481,West,23,5,21,one-year,fiber,111.03,0,1,3,2,2,7.2,1
CUST-00482,South,36,4,60,month-to-month,none,66.61,0,1,2,1,0,7.0,1
CUST-00483,Northeast,39,5,19,month-to-month,none,95.4,1,1,4,1,0,7.2,0
CUST-00484,Northeast,47,4,58,one-year,none,99.06,1,1,2,0,0,7.9,0
CUST-00485,Northeast,67,1,34,month-to-month,dsl,83.1,0,1,0,2,2,6.4,1
CUST-00486,South,19,4,17,month-to-month,fiber,125.5,1,0,4,2,0,7.1,0
CUST-00487,South,47,4,25,month-to-month,none,85.93,1,0,1,0,0,8.2,0
CUST-00488,South,67,1,39,month-to-month,none,117.01,0,0,3,1,0,7.1,0
CUST-00489,Northeast,31,1,56,month-to-month,dsl,123.98,1,1,3,0,1,7.8,0
CUST-00490,Northeast,66,2,44,one-year,dsl,92.67,0,1,4,2,1,8.3,0
CUST-00491,South,22,3,68,one-year,dsl,109.23,1,0,3,3,0,7.0,0
CUST-00492,Northeast,48,4,63,one-year,none,97.41,1,0,2,1,0,8.4,0
CUST-00493,West,77,5,55,month-to-month,fiber,103.96,0,1,1,0,2,7.8,0
CUST-00494,South,40,1,44,month-to-month,dsl,90.43,0,0,2,1,0,7.1,0
CUST-00495,Midwest,56,5,21,one-year,fiber,108.88,1,0,3,1,0,8.4,1
CUST-00496,Midwest,28,1,30,month-to-month,fiber,108.94,0,0,2,2,2,6.3,1
CUST-00497,Northeast,43,3,9,one-year,fiber,74.51,1,1,0,1,0,6.8,0
CUST-00498,Midwest,22,5,27,month-to-month,fiber,107.12,0,1,1,0,0,7.3,1
CUST-00499,Midwest,24,3,67,two-year,fiber,138.97,1,1,4,3,1,8.3,0
CUST-00500,Northeast,37,5,31,month-to-month,none,68.75,1,0,1,1,0,8.6,0
CUST-00501,Midwest,76,4,9,one-year,dsl,84.55,0,0,2,1,0,7.4,0
CUST-00502,Northeast,74,2,47,one-year,none,78.58,1,1,4,2,1,7.7,0
CUST-00503,South,21,5,70,month-to-month,fiber,108.76,1,1,1,3,0,6.6,0
CUST-00504,Northeast,22,1,63,one-year,fiber,109.2,1,1,3,1,0,9.5,0
CUST-00505,South,59,4,20,month-to-month,dsl,76.52,1,1,3,0,0,8.0,0
CUST-00506,West,74,2,33,one-year,dsl,122.82,1,1,1,1,0,8.1,0
CUST-00507,West,48,4,39,one-year,dsl,78.3,1,1,4,3,0,6.1,0
CUST-00508,West,49,1,18,month-to-month,dsl,72.54,1,1,2,0,0,8.0,1
CUST-00509,West,54,5,20,month-to-month,dsl,102.86,1,0,1,1,0,5.1,0
CUST-00510,Midwest,44,1,18,one-year,dsl,93.83,0,0,1,2,0,7.3,0
CUST-00511,West,62,4,72,month-to-month,none,60.26,1,1,1,0,0,9.0,0
CUST-00512,West,25,2,54,two-year,dsl,83.26,1,1,2,0,1,9.7,0
CUST-00513,South,21,5,61,one-year,dsl,83.55,1,1,1,1,0,8.3,0
CUST-00514,Northeast,22,5,59,one-year,fiber,109.9,0,0,1,1,1,7.1,1
CUST-00515,South,31,5,70,month-to-month,fiber,101.09,0,0,3,0,1,6.9,0
CUST-00516,Midwest,50,2,8,one-year,fiber,133.6,0,1,4,2,0,6.7,0
CUST-00517,Northeast,33,1,64,two-year,dsl,101.32,1,1,3,0,0,7.0,0
CUST-00518,Midwest,53,1,5,month-to-month,dsl,102.18,1,1,2,1,0,7.3,1
CUST-00519,South,19,2,35,month-to-month,fiber,117.61,0,1,3,2,0,5.6,0
CUST-00520,South,44,4,43,month-to-month,dsl,102.17,0,1,2,1,0,6.8,1
CUST-00521,South,26,2,26,month-to-month,fiber,91.73,1,1,1,0,1,7.7,0
CUST-00522,Midwest,35,1,11,one-year,fiber,120.87,1,1,3,1,0,8.2,0
CUST-00523,South,56,5,14,month-to-month,none,65.68,1,0,0,0,1,6.4,0
CUST-00524,South,18,5,60,one-year,fiber,122.2,0,1,4,4,0,5.7,1
CUST-00525,Midwest,64,3,23,month-to-month,fiber,110.9,0,1,2,2,0,7.4,1
CUST-00526,West,34,2,23,month-to-month,fiber,82.63,0,1,4,4,0,6.9,1
CUST-00527,South,69,3,67,month-to-month,fiber,81.79,0,1,0,2,1,6.4,0
CUST-00528,Northeast,60,2,11,two-year,dsl,97.18,1,0,2,2,0,9.3,0
CUST-00529,Midwest,72,1,66,one-year,none,79.79,0,1,2,1,2,7.8,0
CUST-00530,Northeast,54,2,67,month-to-month,dsl,97.33,0,1,1,0,0,7.9,1
CUST-00531,Midwest,42,1,44,one-year,dsl,93.03,0,0,2,0,0,9.3,0
CUST-00532,South,27,1,12,month-to-month,fiber,100.33,0,1,3,1,1,6.6,0
CUST-00533,Midwest,22,5,12,month-to-month,dsl,111.38,0,0,4,2,2,5.3,1
CUST-00534,Northeast,65,1,21,month-to-month,fiber,108.96,0,1,4,2,0,7.6,1
CUST-00535,South,56,5,42,two-year,fiber,122.68,0,1,1,1,2,7.6,0
CUST-00536,Northeast,26,5,12,one-year,dsl,122.91,1,0,4,1,2,8.3,0
CUST-00537,Midwest,23,3,33,one-year,fiber,106.53,1,1,2,3,1,7.5,0
CUST-00538,Northeast,65,5,9,month-to-month,fiber,96.95,1,1,2,1,1,9.1,0
CUST-00539,Midwest,21,3,39,month-to-month,fiber,78.32,0,1,0,1,0,6.0,0
CUST-00540,South,48,5,2,one-year,dsl,85.13,1,1,3,2,1,6.8,1
CUST-00541,Northeast,37,5,52,month-to-month,fiber,101.57,1,0,4,2,1,6.5,1
CUST-00542,Midwest,61,4,4,two-year,fiber,86.43,1,1,1,2,1,8.2,0
CUST-00543,West,21,3,15,one-year,dsl,89.0,0,1,4,0,0,8.5,0
CUST-00544,Midwest,22,1,13,month-to-month,fiber,68.93,1,0,0,4,0,7.0,0
CUST-00545,Midwest,26,2,60,one-year,none,80.81,1,1,4,0,1,8.5,0
CUST-00546,South,62,5,4,two-year,fiber,98.86,1,0,1,1,0,7.9,0
CUST-00547,South,60,5,31,month-to-month,dsl,81.72,1,0,2,1,0,8.2,1
CUST-00548,Northeast,61,4,43,one-year,none,49.48,1,1,0,1,0,8.1,0
CUST-00549,South,52,3,38,two-year,dsl,71.6,1,1,4,0,1,8.6,0
CUST-00550,Midwest,28,3,50,month-to-month,dsl,112.81,0,1,2,1,1,7.6,0
CUST-00551,Northeast,31,3,58,two-year,fiber,112.56,0,1,4,0,0,8.6,0
CUST-00552,South,26,4,29,month-to-month,dsl,90.47,1,0,1,2,1,7.6,0
CUST-00553,Midwest,25,2,60,one-year,none,65.7,0,1,0,1,0,7.7,0
CUST-00554,Northeast,62,3,23,one-year,dsl,96.34,0,0,3,1,2,7.3,1
CUST-00555,Midwest,45,4,71,one-year,none,68.08,0,0,0,2,0,6.2,0
CUST-00556,South,42,4,37,month-to-month,dsl,105.72,0,0,3,2,0,7.6,0
CUST-00557,West,26,1,53,one-year,dsl,81.76,0,0,0,1,1,8.9,0
CUST-00558,Northeast,56,5,64,month-to-month,fiber,103.52,1,1,0,1,0,5.9,0
CUST-00559,Northeast,67,3,58,month-to-month,dsl,107.72,0,1,3,0,0,8.4,0
CUST-00560,South,18,5,62,month-to-month,none,69.94,1,1,3,1,0,7.4,0
CUST-00561,West,73,3,39,one-year,dsl,78.54,0,1,0,0,0,8.0,0
CUST-00562,West,29,4,4,month-to-month,fiber,75.79,1,0,0,2,1,7.3,1
CUST-00563,Midwest,72,1,36,month-to-month,dsl,90.11,1,1,4,1,0,7.5,0
CUST-00564,Midwest,62,5,14,two-year,dsl,75.86,1,1,0,2,0,7.7,0
CUST-00565,Midwest,71,1,65,month-to-month,none,81.62,0,1,1,2,0,6.4,0
CUST-00566,West,29,3,18,month-to-month,fiber,127.4,0,1,4,3,0,7.6,1
CUST-00567,West,51,4,17,month-to-month,fiber,114.97,1,0,2,1,0,7.3,0
CUST-00568,Midwest,22,2,18,month-to-month,fiber,84.57,1,1,0,1,0,6.9,1
CUST-00569,South,44,5,47,one-year,fiber,113.57,0,1,4,2,0,7.4,0
CUST-00570,Northeast,28,4,42,month-to-month,none,59.41,1,0,1,2,0,6.2,0
CUST-00571,Northeast,22,5,69,month-to-month,fiber,126.04,1,1,3,1,0,7.8,0
CUST-00572,Midwest,67,3,30,two-year,dsl,92.13,0,1,3,1,2,8.6,0
CUST-00573,Northeast,63,4,21,one-year,fiber,53.23,1,1,1,2,0,7.3,0
CUST-00574,West,38,1,4,one-year,fiber,109.15,0,1,1,0,1,6.7,1
CUST-00575,South,42,1,1,two-year,none,64.56,0,1,2,1,1,7.0,0
CUST-00576,West,49,3,27,two-year,fiber,96.2,1,1,1,1,0,8.6,0
CUST-00577,West,54,2,67,month-to-month,fiber,74.51,1,1,0,1,0,7.6,1
CUST-00578,Midwest,52,3,38,one-year,fiber,102.04,1,1,3,0,1,8.8,0
CUST-00579,South,36,4,65,one-year,none,41.22,1,0,3,0,1,7.6,0
CUST-00580,Northeast,40,2,8,month-to-month,none,85.92,1,1,3,3,0,6.1,0
CUST-00581,West,77,5,7,month-to-month,fiber,102.67,1,1,3,0,0,8.7,1
CUST-00582,Midwest,23,4,61,month-to-month,dsl,72.49,1,1,2,0,0,9.5,0
CUST-00583,South,42,4,8,one-year,fiber,125.03,0,1,4,1,0,7.3,1
CUST-00584,Northeast,33,5,4,one-year,dsl,92.89,1,1,4,0,0,8.5,0
CUST-00585,West,32,1,30,one-year,fiber,119.04,1,1,4,1,0,8.9,0
CUST-00586,Northeast,27,1,67,month-to-month,dsl,65.16,1,0,0,2,2,6.6,0
CUST-00587,Midwest,23,5,50,month-to-month,none,77.88,0,0,0,1,1,7.6,0
CUST-00588,Northeast,72,4,8,month-to-month,fiber,105.89,0,1,2,1,1,6.4,0
CUST-00589,Midwest,70,3,61,month-to-month,fiber,125.28,1,1,3,1,0,7.6,0
CUST-00590,Northeast,62,1,61,two-year,fiber,124.46,1,1,1,2,0,6.8,0
CUST-00591,West,73,2,58,two-year,fiber,108.57,0,1,0,0,0,6.7,0
CUST-00592,South,67,3,65,two-year,fiber,108.64,1,1,0,0,0,7.7,0
CUST-00593,South,25,1,18,two-year,fiber,94.84,1,0,2,0,0,8.9,0
CUST-00594,West,66,5,71,two-year,none,89.06,1,1,4,2,2,7.3,0
CUST-00595,Northeast,66,2,24,month-to-month,fiber,93.41,0,1,2,0,0,8.5,0
CUST-00596,Midwest,18,5,58,month-to-month,dsl,104.21,1,0,3,2,0,7.5,0
CUST-00597,Midwest,70,3,42,month-to-month,fiber,92.18,0,0,0,2,1,6.3,1
CUST-00598,Midwest,62,2,57,month-to-month,dsl,79.13,0,1,1,5,2,3.0,1
CUST-00599,Midwest,77,1,46,month-to-month,fiber,140.63,1,1,3,2,1,5.7,1
CUST-00600,West,46,5,47,month-to-month,none,67.63,0,1,2,3,0,7.2,0
CUST-00601,South,62,4,45,two-year,fiber,84.37,0,1,0,3,1,5.5,0
CUST-00602,Northeast,64,5,57,month-to-month,fiber,91.3,0,1,1,0,0,7.8,1
CUST-00603,Midwest,57,2,54,two-year,dsl,114.23,0,0,3,0,0,8.3,0
CUST-00604,Midwest,75,1,10,one-year,dsl,100.38,1,1,3,0,1,7.0,0
CUST-00605,West,26,2,60,one-year,dsl,106.52,0,0,4,0,0,8.5,0
CUST-00606,Midwest,39,2,39,one-year,fiber,101.8,1,1,1,1,1,9.0,0
CUST-00607,Northeast,23,2,24,month-to-month,fiber,87.41,1,0,4,2,0,7.0,0
CUST-00608,South,54,4,38,one-year,dsl,89.9,0,1,4,1,0,7.4,0
CUST-00609,Midwest,19,5,70,month-to-month,dsl,84.34,1,1,1,2,0,6.0,1
CUST-00610,South,36,1,62,two-year,dsl,82.55,0,1,1,1,1,7.2,0
CUST-00611,West,62,3,61,month-to-month,fiber,97.4,0,1,4,1,0,7.8,0
CUST-00612,Midwest,71,4,34,month-to-month,fiber,88.21,0,1,1,1,1,7.0,0
CUST-00613,South,31,2,57,one-year,none,64.88,0,1,2,1,0,7.3,0
