customer_id,region,age,household_size,tenure_months,contract_type,internet_service,monthly_charges,autopay,paperless_billing,streaming_services,support_tickets,late_payments,satisfaction_score,churned,predicted_churn_probability,revenue_at_risk
CUST-00223,South,55,1,51,month-to-month,fiber,120.54,0,1,0,3,2,6.0,0,0.9138549149863906,110.15607145245953
CUST-00224,Midwest,61,2,15,month-to-month,fiber,95.3,1,0,0,0,0,10.0,0,0.3004195473707228,28.62998286442988
CUST-00225,South,57,1,52,month-to-month,dsl,106.56,0,0,3,0,1,7.7,0,0.4883321175427258,52.03667044535286
CUST-00226,South,51,5,23,one-year,fiber,96.44,0,1,2,0,0,8.7,0,0.22351091769014692,21.555392902037767
CUST-00227,West,61,3,59,one-year,fiber,89.55,1,0,4,5,1,4.7,0,0.6029098665065785,53.99057854566411
CUST-00228,South,71,5,42,month-to-month,fiber,114.26,1,1,4,2,0,7.2,0,0.6098336917821437,69.67959762302775
CUST-00229,Midwest,27,2,40,month-to-month,dsl,76.02,1,1,0,3,0,6.5,0,0.5484167391230005,41.69064050813049
CUST-00230,West,51,5,13,two-year,fiber,158.77,1,1,3,2,0,6.5,0,0.4189717684888439,66.52014768297374
CUST-00231,West,54,5,34,month-to-month,dsl,83.88,1,1,1,1,0,8.8,0,0.27390691443987797,22.97531198321696
CUST-00232,Midwest,73,4,62,month-to-month,fiber,100.05,0,0,3,2,0,6.6,0,0.6370751086595756,63.739364621390536
CUST-00233,West,52,3,2,one-year,fiber,99.03,0,1,0,0,1,8.9,1,0.36439286963907824,36.085825880357916
CUST-00234,South,26,5,55,month-to-month,fiber,95.3,1,0,2,0,1,7.9,0,0.3575191801631331,34.07157786954659
CUST-00235,South,63,3,36,month-to-month,dsl,91.58,1,1,3,0,1,7.6,0,0.42579645725268817,38.99443955520118
CUST-00236,West,66,1,52,month-to-month,fiber,123.17,1,1,2,2,0,6.3,0,0.6629418167590394,81.65454357021089
CUST-00237,West,68,1,48,month-to-month,dsl,68.69,0,0,2,0,0,7.5,0,0.35453374661025316,24.352923054658287
CUST-00238,Northeast,30,3,32,month-to-month,fiber,107.88,1,1,0,0,1,9.2,0,0.3837779031346766,41.40196019016891
CUST-00239,Northeast,27,2,23,one-year,fiber,110.68,0,1,0,2,0,6.3,0,0.534561123357759,59.16522513323677
CUST-00240,Northeast,20,4,46,one-year,fiber,124.7,1,1,3,0,1,8.8,0,0.13045557080950543,16.267809679945326
CUST-00241,West,43,3,11,month-to-month,fiber,135.56,1,0,2,0,0,7.8,0,0.5691101633679332,77.14857374615703
CUST-00242,Northeast,24,3,43,two-year,fiber,96.5,0,1,2,0,0,8.7,0,0.09478040429585313,9.146309014549827
CUST-00243,West,63,2,7,month-to-month,dsl,87.97,0,0,1,0,0,8.0,0,0.5325735383333227,46.8504941671824
CUST-00244,Northeast,52,2,47,one-year,none,64.04,1,1,0,1,1,6.5,0,0.17679368099190862,11.32186733072183
CUST-00245,Northeast,36,2,46,month-to-month,dsl,86.06,1,1,3,1,0,7.7,0,0.2983402935579267,25.67516566359517
CUST-00246,Northeast,35,4,7,one-year,dsl,64.5,0,1,0,1,0,9.6,0,0.14045287702240206,9.059210567944932
CUST-00247,West,44,4,55,month-to-month,dsl,120.32,1,1,3,1,2,7.3,0,0.5374995508996665,64.67194596424787
CUST-00248,South,26,5,30,month-to-month,dsl,96.32,0,1,0,1,0,8.1,0,0.5053573271526733,48.67601775134549
CUST-00249,West,42,4,57,month-to-month,fiber,137.88,0,1,4,0,1,7.9,1,0.5894733064769684,81.2765794970444
CUST-00250,Midwest,55,3,3,month-to-month,dsl,81.05,0,1,1,0,0,8.6,0,0.4986306631779657,40.414015250574124
CUST-00251,Northeast,45,4,13,month-to-month,dsl,104.32,1,1,4,2,0,6.4,1,0.6501759126740088,67.8263512101526
CUST-00252,Northeast,47,2,36,one-year,fiber,80.44,0,0,0,0,0,8.1,0,0.16984161173293225,13.66205924779707
CUST-00253,Northeast,67,5,14,two-year,none,102.72,1,1,2,1,0,8.7,0,0.09525909813361925,9.78501456028537
CUST-00254,Northeast,40,1,24,month-to-month,dsl,106.22,0,0,2,0,0,7.5,1,0.5061008053736851,53.758027546792825
CUST-00255,West,25,5,48,two-year,fiber,101.54,1,1,0,1,0,8.9,0,0.06728803651640144,6.832427227875403
CUST-00256,Midwest,50,1,11,one-year,none,83.99,1,1,2,1,0,7.0,0,0.23744368746198916,19.942895309932467
CUST-00257,Northeast,28,5,49,two-year,fiber,90.69,0,1,1,2,1,6.9,0,0.28467968098097834,25.817600268164924
CUST-00258,South,69,4,8,one-year,fiber,121.44,0,1,2,0,0,8.0,0,0.3937333544294943,47.81497856191779
CUST-00259,Northeast,27,3,13,one-year,fiber,112.99,0,0,1,1,3,9.3,0,0.47757990672858525,53.96175366126285
CUST-00260,Midwest,61,3,43,month-to-month,dsl,73.21,0,0,0,1,1,6.7,0,0.5947392052437344,43.54085721589379
CUST-00261,Northeast,45,2,58,one-year,fiber,92.45,1,1,3,1,1,8.0,0,0.1501461958653791,13.881015807754299
CUST-00262,Northeast,47,2,13,two-year,none,95.79,1,1,2,0,0,6.7,0,0.14063106965363006,13.471050162121225
CUST-00263,Midwest,71,2,22,month-to-month,fiber,106.44,1,1,4,1,0,6.5,0,0.6768681269032599,72.04584342758298
CUST-00264,West,67,5,67,month-to-month,fiber,119.62,1,1,4,0,1,8.1,0,0.36366891416297664,43.50207551217527
CUST-00265,West,28,2,72,month-to-month,dsl,70.36,1,0,1,1,0,7.3,0,0.20131389306328548,14.164445515932766
CUST-00266,West,69,3,42,two-year,fiber,58.31,0,0,1,0,0,8.0,0,0.09827162269120422,5.730218319124118
CUST-00267,Midwest,37,4,33,month-to-month,dsl,105.05,0,1,4,2,2,6.0,0,0.8437839591231759,88.63950490588962
CUST-00268,South,40,4,25,one-year,fiber,137.47,0,1,1,5,0,5.3,1,0.8295918779665914,114.04399546406732
CUST-00269,West,67,2,45,two-year,none,75.69,1,0,0,1,1,6.1,0,0.15091326678337116,11.422625162833363
CUST-00270,Midwest,26,5,43,two-year,dsl,131.69,0,1,2,2,0,7.0,0,0.23071690778724158,30.383109586501842
CUST-00271,West,42,1,22,month-to-month,fiber,119.98,1,1,4,2,0,6.8,0,0.7217894810183499,86.60030193258163
CUST-00272,West,24,4,2,one-year,fiber,101.13,0,1,1,2,1,7.8,0,0.5672283173786109,57.36379973649892
CUST-00273,West,51,1,11,two-year,fiber,113.29,1,1,3,1,0,8.7,0,0.1633219655849129,18.502745481114786
CUST-00274,Midwest,56,5,70,month-to-month,none,71.83,0,0,1,0,0,5.3,0,0.4294243314466334,30.845549727811676
CUST-00275,West,52,1,31,one-year,dsl,90.23,1,1,1,5,0,5.0,1,0.5652541130978769,51.002878624821435
CUST-00276,South,74,5,35,month-to-month,fiber,130.92,0,0,2,2,1,8.1,1,0.770254969401733,100.84178059407488
CUST-00277,Northeast,60,4,34,one-year,fiber,79.54,0,1,0,4,0,6.8,0,0.5127317042827058,40.78267975864642
CUST-00278,Northeast,20,1,57,month-to-month,dsl,81.81,0,0,1,3,1,6.4,1,0.6636785328003013,54.295540768392655
CUST-00279,Midwest,30,4,5,month-to-month,fiber,111.45,1,0,1,4,0,5.4,1,0.8851662898549423,98.65178300433332
CUST-00280,Midwest,47,2,6,month-to-month,dsl,120.53,1,0,4,0,0,8.8,0,0.3769369996333781,45.43221656581107
CUST-00281,South,45,5,20,month-to-month,dsl,45.75,0,0,1,0,1,6.2,0,0.6226437946154614,28.485953603657357
CUST-00282,South,29,5,36,month-to-month,fiber,89.25,1,1,4,1,0,7.0,0,0.5142456799489661,45.89642693544522
CUST-00283,Northeast,49,5,49,one-year,fiber,92.74,1,0,0,0,1,8.5,0,0.10551832107125768,9.785769096148437
CUST-00284,West,49,4,36,month-to-month,fiber,124.25,1,1,2,1,1,7.8,1,0.6052481475635627,75.20208233477267
CUST-00285,Northeast,45,5,32,month-to-month,fiber,81.17,1,1,1,2,0,7.2,1,0.545171187771145,44.25154531138384
CUST-00286,Northeast,69,3,68,one-year,none,82.97,0,0,2,1,0,8.0,0,0.0969505236847406,8.043984950122926
CUST-00287,Northeast,40,1,12,one-year,dsl,128.42,1,1,3,3,0,6.9,0,0.4046069920351144,51.959629917149385
CUST-00288,Northeast,65,5,42,month-to-month,dsl,101.44,1,0,4,2,0,6.7,0,0.46415903808972225,47.08429282382142
CUST-00289,West,59,1,40,two-year,dsl,91.85,1,1,3,0,2,9.2,0,0.07797376432432468,7.161890253189221
CUST-00290,South,76,4,35,month-to-month,fiber,115.64,0,0,2,2,3,7.7,1,0.876273505580657,101.33226818534717
CUST-00291,West,56,3,59,two-year,dsl,90.16,1,1,2,0,0,8.4,0,0.035652696899942396,3.2144471524988063
CUST-00292,South,47,2,20,month-to-month,fiber,123.75,0,0,4,1,1,6.0,1,0.8711693259145752,107.80720408192867
CUST-00293,West,18,4,69,one-year,fiber,109.88,1,0,4,2,0,7.1,0,0.15008617064924556,16.4914684309391
CUST-00294,Midwest,57,2,24,two-year,fiber,108.9,0,0,3,1,0,7.7,0,0.24471906308517177,26.649905969975208
CUST-00295,Northeast,49,5,40,two-year,dsl,52.24,0,1,0,2,0,5.1,0,0.25036580740485925,13.079109778829848
CUST-00296,Northeast,71,5,38,one-year,dsl,83.72,1,1,1,0,0,9.7,0,0.046382295421931646,3.8831257727241173
CUST-00297,Northeast,53,5,62,one-year,fiber,78.89,1,1,1,2,0,6.8,0,0.16747810743983796,13.212347895928817
CUST-00298,Midwest,59,5,32,month-to-month,dsl,71.49,0,1,1,1,0,6.6,0,0.5784266714349506,41.35172274088462
CUST-00299,Northeast,72,5,21,one-year,fiber,100.29,1,0,4,1,0,7.6,0,0.21557536036003916,21.62005289050833
CUST-00300,West,75,5,2,one-year,fiber,81.16,1,1,0,4,0,5.8,0,0.6377310196418846,51.758249554135354
CUST-00301,South,31,5,27,two-year,fiber,122.78,1,1,4,3,0,6.9,0,0.31775405392092354,39.01384274041099
CUST-00302,West,32,4,60,month-to-month,dsl,87.1,1,1,4,0,0,8.8,0,0.14615534726161905,12.730130746487019
CUST-00303,Northeast,65,4,1,month-to-month,fiber,105.23,0,1,2,1,0,8.4,0,0.7090113419024111,74.60926350839073
CUST-00304,West,26,1,65,one-year,fiber,94.97,0,1,1,1,0,8.4,0,0.15070602353698154,14.312551055307136
CUST-00305,West,67,1,40,month-to-month,fiber,80.63,1,0,1,3,1,5.4,1,0.8001345165886063,64.51484607253933
CUST-00306,Midwest,26,2,11,month-to-month,dsl,91.52,0,1,3,1,0,7.2,0,0.6503591949797451,59.520873524546275
CUST-00307,South,39,2,22,month-to-month,dsl,126.63,1,0,3,0,0,8.2,0,0.38545531504010777,48.81020654352884
CUST-00308,West,69,2,40,one-year,fiber,95.81,1,1,2,1,0,8.2,0,0.16143768097021902,15.467344213756684
CUST-00309,West,26,2,23,month-to-month,none,89.11,1,0,2,0,0,8.5,0,0.27286017460496137,24.314570159048106
CUST-00310,Midwest,21,2,8,month-to-month,fiber,112.04,0,1,4,3,1,6.0,1,0.9255591602853537,103.69964831837103
CUST-00311,South,63,3,48,month-to-month,fiber,107.14,1,1,3,2,0,6.9,0,0.6024233074440523,64.54363315955575
CUST-00312,Northeast,66,4,49,two-year,dsl,80.05,1,1,3,2,0,8.2,0,0.06437953469074344,5.153581751994012
CUST-00313,West,63,5,9,one-year,dsl,51.95,0,1,1,0,0,8.1,0,0.1738561130414477,9.031825072503208
CUST-00314,West,45,1,21,month-to-month,fiber,78.23,0,1,0,4,1,6.3,1,0.9068928111376537,70.94622461529866
CUST-00315,West,63,3,18,month-to-month,dsl,101.8,0,1,2,0,0,8.6,0,0.47501985388322693,48.3570211253125
CUST-00316,Northeast,59,3,48,one-year,fiber,109.68,0,1,1,1,0,9.0,0,0.17835299718516848,19.56175673126928
CUST-00317,South,40,4,53,month-to-month,dsl,92.06,1,1,1,0,1,8.0,0,0.3049467321809684,28.07339616457995
CUST-00318,South,62,5,53,one-year,dsl,80.29,1,0,2,1,0,9.2,0,0.05216276631149777,4.1881485071501565
CUST-00319,South,29,2,68,month-to-month,none,96.82,0,1,4,0,0,7.6,1,0.3286560278919988,31.820476620503324
CUST-00320,Northeast,43,4,56,two-year,fiber,113.71,1,1,4,1,0,8.2,0,0.07833073456294631,8.906987827152625
CUST-00321,Midwest,67,3,24,month-to-month,dsl,82.84,0,1,3,1,1,7.7,0,0.6361348101401386,52.697407672009085
CUST-00322,Midwest,26,2,8,one-year,dsl,87.12,0,0,3,2,2,5.7,0,0.6611435734336679,57.59882811754115
CUST-00323,Northeast,43,3,45,month-to-month,fiber,105.19,0,1,2,0,0,7.5,0,0.5222917664393741,54.939870911757765
CUST-00324,Midwest,55,1,66,two-year,fiber,106.32,1,1,2,1,0,7.3,0,0.09873735462252796,10.497755543467171
CUST-00325,Midwest,53,1,71,two-year,none,85.77,1,1,2,0,0,8.4,0,0.029073213852849836,2.4936095521589303
CUST-00326,Midwest,75,3,17,one-year,fiber,99.87,1,1,4,1,0,7.4,0,0.2845958505157438,28.422587591007336
CUST-00327,Northeast,57,5,18,month-to-month,dsl,95.04,1,0,4,4,0,6.0,0,0.7324039475869654,69.6076711786652
CUST-00328,Northeast,19,3,3,month-to-month,fiber,101.42,0,1,2,0,1,7.5,0,0.7578816201315585,76.86435391374266
CUST-00329,South,77,4,11,one-year,dsl,102.78,1,1,3,3,0,6.5,0,0.43538837377728223,44.74921705682907
CUST-00330,Northeast,31,5,40,one-year,fiber,92.61,0,1,0,1,0,7.8,0,0.23331826759803903,21.607604762254393
CUST-00331,Midwest,53,3,40,month-to-month,none,62.77,0,1,2,0,1,7.0,0,0.5205135004780435,32.67263242500679
CUST-00332,South,70,3,27,month-to-month,dsl,115.13,1,0,4,0,3,6.6,0,0.7362373937945209,84.76301114756319
CUST-00333,South,54,2,23,month-to-month,fiber,115.77,0,1,3,2,1,5.4,1,0.9172376537929051,106.18860317960463
CUST-00334,Northeast,22,2,60,one-year,dsl,94.47,0,0,2,1,1,5.8,0,0.27646762959668014,26.117896967998373
CUST-00335,Midwest,39,5,34,one-year,dsl,76.71,0,1,1,0,0,7.6,0,0.15244218673345117,11.693840144323039
CUST-00336,Northeast,18,4,59,one-year,fiber,130.3,0,1,4,0,1,8.4,0,0.1954728326757488,25.47011009765007
CUST-00337,South,43,1,70,one-year,fiber,129.25,1,0,4,0,0,8.3,0,0.08806586133985311,11.382512578176016
CUST-00338,South,70,3,23,month-to-month,dsl,77.91,0,1,1,1,0,7.3,0,0.6084271578091026,47.40255986490718
CUST-00339,Midwest,33,4,15,month-to-month,dsl,140.62,1,1,4,3,0,6.1,1,0.782228905259723,109.99702865762225
CUST-00340,West,64,5,69,month-to-month,fiber,119.02,1,1,2,1,2,8.8,0,0.4417125898723963,52.57263244661261
CUST-00341,Midwest,20,4,46,one-year,dsl,115.29,1,0,1,0,0,8.6,0,0.06422890266897453,7.404950188706074
CUST-00342,West,33,1,21,month-to-month,fiber,128.29,0,1,1,1,0,6.8,0,0.7927907624060053,101.70712690906642
CUST-00343,Northeast,52,2,45,month-to-month,fiber,77.86,1,1,2,2,1,5.8,1,0.6984496630750231,54.3812907670213
CUST-00344,South,75,3,38,month-to-month,dsl,105.56,0,1,2,1,1,8.6,0,0.5667602614453365,59.82721319816972
CUST-00345,West,55,1,66,month-to-month,fiber,126.26,0,1,3,2,0,5.5,1,0.7755848503113448,97.92534320031041
CUST-00346,South,60,3,19,one-year,fiber,97.69,1,1,0,1,0,7.2,0,0.30531016467684746,29.825749987281228
CUST-00347,West,64,2,72,month-to-month,fiber,92.97,1,1,2,1,0,6.8,0,0.39684683828584777,36.89485055543527
CUST-00348,West,25,3,68,month-to-month,fiber,98.44,1,0,3,1,1,7.3,0,0.4073632478594546,40.10083811928471
CUST-00349,Midwest,75,2,14,one-year,fiber,105.77,0,0,4,1,1,7.7,0,0.47195300445282296,49.91846928097508
CUST-00350,Midwest,45,2,12,month-to-month,dsl,118.09,1,1,1,2,1,6.8,0,0.7491083056129151,88.46219980982914
CUST-00351,South,36,5,39,month-to-month,dsl,110.71,1,1,3,0,0,7.8,0,0.32393305678260353,35.862628716402035
CUST-00352,West,69,3,4,month-to-month,dsl,67.89,1,1,1,3,0,5.2,0,0.79654405743598,54.077376059328685
CUST-00353,West,47,1,22,one-year,dsl,85.45,0,0,3,3,0,8.2,0,0.29388284702792516,25.112289278536206
CUST-00354,West,58,4,32,month-to-month,fiber,62.8,0,0,1,0,0,8.1,0,0.43778567216587033,27.492940212016656
CUST-00355,South,40,2,70,one-year,fiber,125.35,1,1,3,4,0,6.8,0,0.33178550778788035,41.5893134012108
CUST-00356,Northeast,53,1,72,two-year,dsl,83.73,1,0,2,4,0,5.6,0,0.1552626881240317,13.000144876625177
CUST-00357,West,27,4,11,one-year,fiber,106.75,0,1,1,0,1,7.7,0,0.4192965393399904,44.75990557454397
CUST-00358,Northeast,43,2,65,month-to-month,fiber,101.69,0,1,2,2,1,7.6,0,0.6306191241932854,64.12765873921519
CUST-00359,West,45,1,7,one-year,dsl,112.2,1,0,3,2,1,5.1,1,0.5713781340057823,64.10862663544877
CUST-00360,South,32,1,54,month-to-month,dsl,92.75,1,1,3,5,1,5.8,1,0.7816936202575471,72.5020832788875
CUST-00361,West,72,4,61,month-to-month,dsl,100.66,1,1,3,2,0,6.8,0,0.4218423102515799,42.462646949924036
CUST-00362,Midwest,54,2,65,month-to-month,fiber,119.65,1,1,3,1,0,7.9,0,0.3758630663603198,44.972015890012266
CUST-00363,Northeast,70,2,17,month-to-month,fiber,97.52,0,0,4,0,0,9.3,0,0.4658965832729734,45.43423480078037
CUST-00364,West,27,3,65,month-to-month,fiber,85.91,0,1,2,2,0,6.3,1,0.6290289516791412,54.03987723875502
CUST-00365,West,43,2,9,month-to-month,dsl,80.08,1,1,2,0,0,5.7,0,0.5886711125812001,47.1407826955025
CUST-00366,South,66,1,38,month-to-month,fiber,113.15,1,1,2,2,2,5.5,1,0.8727942375503038,98.75666797881688
CUST-00367,Northeast,27,1,34,month-to-month,fiber,134.18,0,0,2,2,0,6.8,1,0.7678897768974118,103.03545026409472
CUST-00368,West,30,1,23,one-year,fiber,99.29,1,0,0,2,0,8.8,0,0.19320924866685182,19.18374630013172
CUST-00369,South,73,5,2,two-year,dsl,99.85,0,1,4,0,0,7.9,0,0.20603646563905678,20.57274109405982
CUST-00370,Midwest,25,5,56,month-to-month,dsl,97.62,0,1,2,0,0,9.2,1,0.22763342402498907,22.221574853319435
CUST-00371,West,45,4,25,one-year,fiber,94.88,1,1,2,5,0,3.6,1,0.7723897519488105,73.28433966490314
CUST-00372,Midwest,22,3,48,month-to-month,fiber,125.58,0,1,4,0,1,7.1,1,0.6643444773736752,83.42837946858613
CUST-00373,South,38,5,30,month-to-month,fiber,129.56,0,0,2,2,0,7.7,0,0.7295412726187873,94.51936728049009
CUST-00374,Midwest,66,5,27,month-to-month,fiber,104.8,1,1,2,1,0,8.4,0,0.47110782997615974,49.37210058150154
CUST-00375,Northeast,39,3,64,month-to-month,dsl,82.57,0,0,2,1,0,5.5,0,0.5020536602214648,41.454570724486345
CUST-00376,Midwest,46,4,7,month-to-month,fiber,110.85,0,0,4,2,0,6.0,0,0.861703104751236,95.51978916167451
CUST-00377,Midwest,72,1,54,month-to-month,dsl,109.35,1,0,1,1,0,7.4,0,0.3497406706035082,38.244142330493624
CUST-00378,Midwest,41,1,54,month-to-month,dsl,62.03,0,1,0,1,1,6.5,0,0.5644030605436589,35.00992184552316
CUST-00379,Northeast,54,5,28,month-to-month,none,60.7,1,0,0,2,0,8.1,0,0.3345248466122316,20.305658189362457
CUST-00380,West,49,3,19,month-to-month,none,96.7,0,1,3,1,0,7.3,0,0.6329651188116063,61.20772698908233
CUST-00381,South,61,5,1,month-to-month,fiber,73.65,0,1,0,2,1,5.2,1,0.9261542495641528,68.21126048039986
CUST-00382,Midwest,53,3,68,month-to-month,fiber,124.71,1,0,3,1,3,7.2,0,0.6565347361645479,81.87644694708077
CUST-00383,Midwest,67,1,69,month-to-month,fiber,81.43,0,1,4,1,0,7.8,0,0.434189829392275,35.35607780741296
CUST-00384,Northeast,70,1,18,month-to-month,dsl,81.12,1,0,3,0,0,7.1,0,0.3993151796060627,32.39244736964381
CUST-00385,West,77,3,3,month-to-month,fiber,94.39,1,1,0,2,1,5.9,1,0.8661608417868835,81.75692185626393
CUST-00386,Midwest,38,1,9,month-to-month,fiber,145.25,1,1,3,2,2,5.9,0,0.9190735029716832,133.495426306637
CUST-00387,Northeast,28,5,5,month-to-month,fiber,108.35,0,1,2,2,1,7.7,0,0.8298572487660806,89.91503290380483
CUST-00388,Midwest,29,2,60,two-year,fiber,92.43,0,1,0,1,0,7.6,0,0.13716085807013625,12.677778111422695
CUST-00389,South,65,4,65,month-to-month,dsl,93.44,1,1,0,0,0,6.1,0,0.34834531830796905,32.54938654269663
CUST-00390,West,70,2,12,month-to-month,dsl,83.51,1,1,3,2,0,5.9,0,0.6973998669731422,58.23986289092711
CUST-00391,Northeast,32,4,54,month-to-month,dsl,44.82,1,0,2,1,2,7.7,0,0.3095126986939026,13.872359155460714
CUST-00392,Northeast,46,2,13,two-year,none,106.56,1,1,2,3,1,6.2,0,0.3973547798779378,42.34212534379306
CUST-00393,Midwest,19,3,27,one-year,fiber,122.93,0,1,3,0,0,7.1,1,0.341953967371458,42.03640120897334
CUST-00394,Northeast,52,2,44,one-year,fiber,101.89,0,0,2,2,2,6.3,1,0.5752407378991135,58.61127878454067
CUST-00395,Northeast,60,5,52,two-year,fiber,120.69,1,0,4,1,0,8.8,0,0.06667088077102853,8.046508600255434
CUST-00396,South,27,3,63,month-to-month,dsl,91.69,1,1,0,0,0,10.0,0,0.10964793355127203,10.053619027316133
CUST-00397,West,73,3,4,two-year,dsl,82.77,0,1,1,2,1,6.8,0,0.4346024691098371,35.972046368221214
CUST-00398,West,69,2,15,month-to-month,fiber,92.06,1,0,0,4,0,6.3,1,0.8219331352507026,75.66716443117969
CUST-00399,Midwest,75,1,21,one-year,none,109.03,1,1,2,1,1,7.6,0,0.2790126469485827,30.42074889680397
CUST-00400,South,74,4,23,month-to-month,fiber,95.14,0,1,4,1,1,7.2,1,0.7896688725748082,75.12909653676725
CUST-00401,Midwest,22,1,72,month-to-month,fiber,102.94,0,1,2,0,0,7.0,0,0.4477046287680017,46.086714485378096
CUST-00402,South,44,1,56,two-year,dsl,63.38,1,1,1,2,0,8.7,0,0.04939355991908319,3.1305638276714927
CUST-00403,West,43,4,24,month-to-month,none,81.7,1,1,0,1,0,7.1,0,0.45987578305532323,37.57185147561991
CUST-00404,Midwest,19,4,70,two-year,dsl,95.29,1,0,1,0,0,7.5,0,0.03338470295041372,3.1812283441449236
CUST-00405,Midwest,74,2,36,month-to-month,none,54.94,0,1,1,0,0,7.2,0,0.4394448277795311,24.143098838207436
CUST-00406,Midwest,19,4,37,one-year,fiber,71.55,1,0,0,3,0,7.4,0,0.22106070392430358,15.81689336578392
CUST-00407,Midwest,59,1,32,two-year,dsl,65.42,1,1,0,1,0,7.3,0,0.09369007235454471,6.129204533434315
CUST-00408,Midwest,36,3,11,month-to-month,dsl,97.89,1,1,3,0,1,9.2,1,0.3760495820147796,36.811493583426774
CUST-00409,Midwest,53,5,68,two-year,fiber,123.01,0,1,3,1,1,8.0,0,0.1730716376015381,21.289542141365203
CUST-00410,South,47,2,2,one-year,fiber,88.77,0,1,3,1,1,8.2,1,0.4810399049233267,42.70191236004371
CUST-00411,South,31,4,13,one-year,none,51.28,1,1,0,1,0,7.5,1,0.15846343472916813,8.126004932911743
CUST-00412,Midwest,43,2,17,month-to-month,fiber,108.78,0,1,4,3,0,5.6,1,0.8979557594692462,97.67962751506461
CUST-00413,South,60,2,21,month-to-month,fiber,96.3,0,0,2,1,1,7.1,1,0.7893573865505379,76.0151163248168
CUST-00414,Northeast,52,2,10,one-year,dsl,86.74,1,1,2,0,1,7.1,0,0.23692748816091172,20.55109032307748
CUST-00415,Northeast,31,2,2,month-to-month,none,68.07,0,1,4,1,0,7.7,1,0.5942383161316783,40.44980217908334
CUST-00416,Northeast,33,1,49,month-to-month,none,80.72,1,1,1,0,0,8.9,0,0.16918792172083993,13.656849041306199
CUST-00417,Midwest,59,5,70,month-to-month,none,63.95,1,1,2,1,1,6.7,0,0.33420539334710797,21.372434904547557
CUST-00418,Midwest,30,3,9,two-year,fiber,88.5,1,1,0,1,0,8.5,0,0.1413883193482797,12.512866262322753
CUST-00419,South,53,5,22,month-to-month,none,73.56,0,1,2,2,0,7.0,1,0.6716834139154418,49.40903192761991
CUST-00420,Northeast,76,4,37,one-year,fiber,69.45,1,0,1,1,0,8.9,0,0.09465239796657547,6.573609038778667
CUST-00421,Midwest,52,5,67,two-year,dsl,73.18,1,0,0,1,2,8.9,0,0.049095896979264905,3.592837740942606
CUST-00422,South,34,2,50,month-to-month,fiber,112.12,1,1,3,0,0,8.8,1,0.30142539004005353,33.795814731290804
CUST-00423,West,58,1,56,month-to-month,dsl,77.46,0,1,0,1,1,7.0,1,0.5545790130582045,42.957690351488516
CUST-00424,South,74,5,42,one-year,dsl,98.14,0,1,4,1,1,8.5,0,0.22049132190491166,21.63901833174803
CUST-00425,Midwest,56,5,31,month-to-month,dsl,68.0,1,1,1,0,2,7.6,0,0.4570658537088948,31.080478052204846
CUST-00426,Midwest,52,5,15,one-year,fiber,81.02,0,1,0,0,1,7.7,1,0.3619144224431053,29.32230650634039
CUST-00427,South,54,5,63,one-year,fiber,105.49,1,1,2,3,0,6.3,0,0.3041618848195353,32.08603722961278
CUST-00428,West,22,2,58,one-year,fiber,83.24,0,1,1,2,1,6.9,0,0.36053708406665674,30.011106877708507
CUST-00429,West,19,3,2,month-to-month,fiber,135.87,0,1,3,1,0,8.2,1,0.7606338736758862,103.34732441634266
CUST-00430,West,53,4,52,one-year,dsl,93.9,1,1,3,0,1,7.3,0,0.12332522003240316,11.580238161042658
CUST-00431,South,46,5,7,one-year,fiber,104.81,1,1,2,1,0,6.8,1,0.37946190069332414,39.7714018116673
CUST-00432,South,77,1,54,month-to-month,dsl,107.06,1,1,2,1,0,6.5,0,0.47120293620725034,50.446986350348226
CUST-00433,South,46,5,60,one-year,fiber,105.77,1,0,3,3,0,7.7,0,0.19471902143131442,20.595430896790127
